university_name,city,department,degree,program,duration,eligibility_criteria,test_required,fee_structure,admission_deadline,program_url
University of Hull,Hull,"Faculty of Arts, Cultures and Education",BA (Hons),BA (Hons) English and Creative Writing,3 years; 4 years with year abroad,A-levels: BBC or equivalent (96-112 UCAS points); IB: 28-30 points; BTEC DMM or equivalent accepted; GCSEs: English grade 4/C and Maths grade 4/C,"IELTS 6.0 overall (min 5.5 in each skill); TOEFL iBT 78 (min Reading 18, Listening 17, Speaking 20, Writing 17); PTE Academic 54","UK Home: 9535/yr; International: 17500/yr; Placement/Year Abroad: UK 1,850, International 3500; Total UK (3yr): 28605; Total International (3yr): 52500",29 January 2026 (UCAS equal consideration); final deadline 30 June 2026,https://www.hull.ac.uk/study/undergraduate/courses/english-and-creative-writing-ba-hons
University of Hull,Hull,"Faculty of Arts, Cultures and Education",BA (Hons),BA (Hons) Creative Writing,3 years,A-levels: BBC or equivalent (96-112 UCAS points); IB: 28-30 points; BTEC DMM or equivalent accepted; GCSEs: English grade 4/C and Maths grade 4/C,"IELTS 6.0 overall (min 5.5 in each skill); TOEFL iBT 78 (min Reading 18, Listening 17, Speaking 20, Writing 17); PTE Academic 54","UK Home: 9535/yr; International: 17500/yr; Placement/Year Abroad: UK 1,850, International 3500; Total UK (3yr): 28605; Total International (3yr): 52500",29 January 2026 (UCAS equal consideration); final deadline 30 June 2026,https://www.hull.ac.uk/study/undergraduate/courses/creative-writing-ba-hons
University of Hull,Hull,"Faculty of Arts, Cultures and Education",BA (Hons),BA (Hons) Film Studies,3 years; 4 years with year abroad,A-levels: BBC or equivalent (96-112 UCAS points); IB: 28-30 points; BTEC DMM or equivalent accepted; GCSEs: English grade 4/C and Maths grade 4/C,"IELTS 6.0 overall (min 5.5 in each skill); TOEFL iBT 78 (min Reading 18, Listening 17, Speaking 20, Writing 17); PTE Academic 54","UK Home: 9535/yr; International: 17500/yr; Placement/Year Abroad: UK 1,850, International 3500; Total UK (3yr): 28605; Total International (3yr): 52500",29 January 2026 (UCAS equal consideration); final deadline 30 June 2026,https://www.hull.ac.uk/study/undergraduate/courses/film-studies-ba-hons
University of Hull,Hull,"Faculty of Arts, Cultures and Education",BA (Hons),BA (Hons) Drama and Theatre,3 years,A-levels: BBC or equivalent (96-112 UCAS points); IB: 28-30 points; BTEC DMM or equivalent accepted; GCSEs: English grade 4/C and Maths grade 4/C,"IELTS 6.0 overall (min 5.5 in each skill); TOEFL iBT 78 (min Reading 18, Listening 17, Speaking 20, Writing 17); PTE Academic 54","UK Home: 9535/yr; International: 17500/yr; Placement/Year Abroad: UK 1,850, International 3500; Total UK (3yr): 28605; Total International (3yr): 52500",29 January 2026 (UCAS equal consideration); final deadline 30 June 2026,https://www.hull.ac.uk/study/undergraduate/courses/drama-and-theatre-ba-hons
University of Hull,Hull,"Faculty of Arts, Cultures and Education",BA (Hons),BA (Hons) History,3 years; 4 years with year abroad,A-levels: BBC or equivalent (96-112 UCAS points); IB: 28-30 points; BTEC DMM or equivalent accepted; GCSEs: English grade 4/C and Maths grade 4/C,"IELTS 6.0 overall (min 5.5 in each skill); TOEFL iBT 78 (min Reading 18, Listening 17, Speaking 20, Writing 17); PTE Academic 54","UK Home: 9535/yr; International: 17500/yr; Placement/Year Abroad: UK 1,850, International 3500; Total UK (3yr): 28605; Total International (3yr): 52500",29 January 2026 (UCAS equal consideration); final deadline 30 June 2026,https://www.hull.ac.uk/study/undergraduate/courses/history-ba-hons
University of Hull,Hull,"Faculty of Arts, Cultures and Education",BA (Hons),BA (Hons) History and Politics,3 years; 4 years with year abroad,A-levels: BBC or equivalent (96-112 UCAS points); IB: 28-30 points; BTEC DMM or equivalent accepted; GCSEs: English grade 4/C and Maths grade 4/C,"IELTS 6.0 overall (min 5.5 in each skill); TOEFL iBT 78 (min Reading 18, Listening 17, Speaking 20, Writing 17); PTE Academic 54","UK Home: 9535/yr; International: 17500/yr; Placement/Year Abroad: UK 1,850, International 3500; Total UK (3yr): 28605; Total International (3yr): 52500",29 January 2026 (UCAS equal consideration); final deadline 30 June 2026,https://www.hull.ac.uk/study/undergraduate/courses/history-and-politics-ba-hons
University of Hull,Hull,"Faculty of Arts, Cultures and Education",BA (Hons),BA (Hons) Philosophy,3 years; 4 years with year abroad,A-levels: BBC or equivalent (96-112 UCAS points); IB: 28-30 points; BTEC DMM or equivalent accepted; GCSEs: English grade 4/C and Maths grade 4/C,"IELTS 6.0 overall (min 5.5 in each skill); TOEFL iBT 78 (min Reading 18, Listening 17, Speaking 20, Writing 17); PTE Academic 54","UK Home: 9535/yr; International: 17500/yr; Placement/Year Abroad: UK 1,850, International 3500; Total UK (3yr): 28605; Total International (3yr): 52500",29 January 2026 (UCAS equal consideration); final deadline 30 June 2026,https://www.hull.ac.uk/study/undergraduate/courses/philosophy-ba-hons
University of Hull,Hull,"Faculty of Arts, Cultures and Education",BA (Hons),BA (Hons) Modern Languages,4 years with year abroad,A-levels: BBC or equivalent (96-112 UCAS points); IB: 28-30 points; BTEC DMM or equivalent accepted; GCSEs: English grade 4/C and Maths grade 4/C,"IELTS 6.0 overall (min 5.5 in each skill); TOEFL iBT 78 (min Reading 18, Listening 17, Speaking 20, Writing 17); PTE Academic 54","UK Home: 9535/yr; International: 17500/yr; Placement/Year Abroad: UK 1,850, International 3500; Total UK (4yr): 38140; Total International (4yr): 70000",29 January 2026 (UCAS equal consideration); final deadline 30 June 2026,https://www.hull.ac.uk/study/undergraduate/courses/modern-languages-ba-hons
University of Hull,Hull,"Faculty of Arts, Cultures and Education",BA (Hons),BA (Hons) Criminology,3 years,A-levels: BBC or equivalent (96-112 UCAS points); IB: 28-30 points; BTEC DMM or equivalent accepted; GCSEs: English grade 4/C and Maths grade 4/C,"IELTS 6.0 overall (min 5.5 in each skill); TOEFL iBT 78 (min Reading 18, Listening 17, Speaking 20, Writing 17); PTE Academic 54","UK Home: 9535/yr; International: 17500/yr; Placement/Year Abroad: UK 1,850, International 3500; Total UK (3yr): 28605; Total International (3yr): 52500",29 January 2026 (UCAS equal consideration); final deadline 30 June 2026,https://www.hull.ac.uk/study/undergraduate/courses/criminology-ba-hons
University of Hull,Hull,"Faculty of Arts, Cultures and Education",BA (Hons),BA (Hons) Sociology,3 years,A-levels: BBC or equivalent (96-112 UCAS points); IB: 28-30 points; BTEC DMM or equivalent accepted; GCSEs: English grade 4/C and Maths grade 4/C,"IELTS 6.0 overall (min 5.5 in each skill); TOEFL iBT 78 (min Reading 18, Listening 17, Speaking 20, Writing 17); PTE Academic 54","UK Home: 9535/yr; International: 17500/yr; Placement/Year Abroad: UK 1,850, International 3500; Total UK (3yr): 28605; Total International (3yr): 52500",29 January 2026 (UCAS equal consideration); final deadline 30 June 2026,https://www.hull.ac.uk/study/undergraduate/courses/sociology-ba-hons
University of Hull,Hull,"Faculty of Arts, Cultures and Education",BA (Hons),BA (Hons) Social Work,3 years full-time,A-levels: 112-128 UCAS points including relevant science; GCSEs: English and Maths grade 4/C; Biology or Chemistry required for most health programmes; DBS check and occupational health clearance required,"IELTS 6.0 overall (min 5.5 in each skill); TOEFL iBT 78 (min Reading 18, Listening 17, Speaking 20, Writing 17); PTE Academic 54","UK Home: 9535/yr; International: 17500/yr; Placement/Year Abroad: UK 1,850, International 3500; Total UK (3yr): 28605; Total International (3yr): 52500",29 January 2026 (UCAS equal consideration); final deadline 30 June 2026,https://www.hull.ac.uk/study/undergraduate/courses/social-work-ba-hons
University of Hull,Hull,"Faculty of Arts, Cultures and Education",BEd (Hons),BEd (Hons) Primary Education with QTS,3 years full-time,A-levels: BBC or equivalent (96-112 UCAS points); IB: 28-30 points; BTEC DMM or equivalent accepted; GCSEs: English grade 4/C and Maths grade 4/C,"IELTS 6.0 overall (min 5.5 in each skill); TOEFL iBT 78 (min Reading 18, Listening 17, Speaking 20, Writing 17); PTE Academic 54","UK Home: 9535/yr; International: 17500/yr; Placement/Year Abroad: UK 1,850, International 3500; Total UK (3yr): 28605; Total International (3yr): 52500",29 January 2026 (UCAS equal consideration); final deadline 30 June 2026,https://www.hull.ac.uk/study/undergraduate/courses/primary-education-with-qts-bed-hons
University of Hull,Hull,Department of Psychology,BSc (Hons),BSc (Hons) Psychology,3 years; 4 years with placement,A-levels: BBC-ABB including relevant science subject (96-120 UCAS points); IB: 28-32 points; GCSEs: Maths grade 4/C and English grade 4/C,"IELTS 6.0 overall (min 5.5 in each skill); TOEFL iBT 78 (min Reading 18, Listening 17, Speaking 20, Writing 17); PTE Academic 54","UK Home: 9535/yr; International: 18300/yr; Placement/Year Abroad: UK 1,850, International 3660; Total UK (3yr): 28605; Total International (3yr): 54900",29 January 2026 (UCAS equal consideration); final deadline 30 June 2026,https://www.hull.ac.uk/study/undergraduate/courses/psychology-bsc-hons
University of Hull,Hull,Department of Psychology,BSc (Hons),BSc (Hons) Psychology with Criminology,3 years,A-levels: BBC-ABB including relevant science subject (96-120 UCAS points); IB: 28-32 points; GCSEs: Maths grade 4/C and English grade 4/C,"IELTS 6.0 overall (min 5.5 in each skill); TOEFL iBT 78 (min Reading 18, Listening 17, Speaking 20, Writing 17); PTE Academic 54","UK Home: 9535/yr; International: 18300/yr; Placement/Year Abroad: UK 1,850, International 3660; Total UK (3yr): 28605; Total International (3yr): 54900",29 January 2026 (UCAS equal consideration); final deadline 30 June 2026,https://www.hull.ac.uk/study/undergraduate/courses/psychology-with-criminology-bsc-hons
University of Hull,Hull,Department of Psychology,BSc (Hons),BSc (Hons) Psychology and Counselling,3 years,A-levels: BBC-ABB including relevant science subject (96-120 UCAS points); IB: 28-32 points; GCSEs: Maths grade 4/C and English grade 4/C,"IELTS 6.0 overall (min 5.5 in each skill); TOEFL iBT 78 (min Reading 18, Listening 17, Speaking 20, Writing 17); PTE Academic 54","UK Home: 9535/yr; International: 18300/yr; Placement/Year Abroad: UK 1,850, International 3660; Total UK (3yr): 28605; Total International (3yr): 54900",29 January 2026 (UCAS equal consideration); final deadline 30 June 2026,https://www.hull.ac.uk/study/undergraduate/courses/psychology-and-counselling-bsc-hons
University of Hull,Hull,School of Computer Science,BSc (Hons),BSc (Hons) Computer Science,3 years; 4 years with placement,A-levels: BBC-ABB including Mathematics (96-120 UCAS points); IB: 28-32 points including Mathematics; GCSEs: Maths grade 5/B or above and English grade 4/C,"IELTS 6.0 overall (min 5.5 in each skill); TOEFL iBT 78 (min Reading 18, Listening 17, Speaking 20, Writing 17); PTE Academic 54","UK Home: 9535/yr; International: 18300/yr; Placement/Year Abroad: UK 1,850, International 3660; Total UK (3yr): 28605; Total International (3yr): 54900",29 January 2026 (UCAS equal consideration); final deadline 30 June 2026,https://www.hull.ac.uk/study/undergraduate/courses/computer-science-bsc-hons
University of Hull,Hull,School of Computer Science,MEng (Hons),MEng (Hons) Computer Science,4 years; 5 years with placement,A-levels: BBC-ABB including Mathematics (96-120 UCAS points); IB: 28-32 points including Mathematics; GCSEs: Maths grade 5/B or above and English grade 4/C,"IELTS 6.0 overall (min 5.5 in each skill); TOEFL iBT 78 (min Reading 18, Listening 17, Speaking 20, Writing 17); PTE Academic 54","UK Home: 9535/yr; International: 18300/yr; Placement/Year Abroad: UK 1,850, International 3660; Total UK (4yr): 38140; Total International (4yr): 73200",29 January 2026 (UCAS equal consideration); final deadline 30 June 2026,https://www.hull.ac.uk/study/undergraduate/courses/computer-science-meng-hons
University of Hull,Hull,School of Computer Science,BSc (Hons),BSc (Hons) Computer Science (Software Engineering),3 years; 4 years with placement,A-levels: BBC-ABB including Mathematics (96-120 UCAS points); IB: 28-32 points including Mathematics; GCSEs: Maths grade 5/B or above and English grade 4/C,"IELTS 6.0 overall (min 5.5 in each skill); TOEFL iBT 78 (min Reading 18, Listening 17, Speaking 20, Writing 17); PTE Academic 54","UK Home: 9535/yr; International: 18300/yr; Placement/Year Abroad: UK 1,850, International 3660; Total UK (3yr): 28605; Total International (3yr): 54900",29 January 2026 (UCAS equal consideration); final deadline 30 June 2026,https://www.hull.ac.uk/study/undergraduate/courses/computer-science-software-engineering-bsc-hons
University of Hull,Hull,School of Computer Science,BSc (Hons),BSc (Hons) Artificial Intelligence,3 years; 4 years with placement,A-levels: BBC-ABB including Mathematics (96-120 UCAS points); IB: 28-32 points including Mathematics; GCSEs: Maths grade 5/B or above and English grade 4/C,"IELTS 6.0 overall (min 5.5 in each skill); TOEFL iBT 78 (min Reading 18, Listening 17, Speaking 20, Writing 17); PTE Academic 54","UK Home: 9535/yr; International: 18300/yr; Placement/Year Abroad: UK 1,850, International 3660; Total UK (3yr): 28605; Total International (3yr): 54900",29 January 2026 (UCAS equal consideration); final deadline 30 June 2026,https://www.hull.ac.uk/study/undergraduate/courses/artificial-intelligence-bsc-hons
