university_name,city,department,degree,program,duration,eligibility_criteria,test_required,fee_structure,admission_deadline,program_url
University of Bath,Bath,"Department of Politics, Languages & International Studies",BA (Hons),Politics BA (Hons),3 years full-time,A-levels: ABB-AAA or equivalent; IB: 32-38 points; Bath values placement experience highly,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,UK: 9790/yr; International: 25400/yr (Band 1 - Humanities & Social Sciences); Total UK (3yr): 29370; Total International (3yr): 76200,29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/politics-ba-hons-l200
University of Bath,Bath,"Department of Politics, Languages & International Studies",BA (Hons),Politics with Economics BA (Hons),3 years full-time,A-levels: ABB-AAA or equivalent; IB: 32-38 points; Bath values placement experience highly,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,UK: 9790/yr; International: 25400/yr (Band 1 - Humanities & Social Sciences); Total UK (3yr): 29370; Total International (3yr): 76200,29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/politics-economics-ba-hons-ll21
University of Bath,Bath,"Department of Politics, Languages & International Studies",BA (Hons),International Relations BA (Hons),3 years full-time,A-levels: ABB-AAA or equivalent; IB: 32-38 points; Bath values placement experience highly,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,UK: 9790/yr; International: 25400/yr (Band 1 - Humanities & Social Sciences); Total UK (3yr): 29370; Total International (3yr): 76200,29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/international-relations-ba-hons-l250
University of Bath,Bath,Department of Social & Policy Sciences,BSc (Hons),Social Policy BSc (Hons),3 years full-time,A-levels: ABB-AAA or equivalent; IB: 32-38 points; Bath values placement experience highly,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,UK: 9790/yr; International: 25400/yr (Band 1 - Humanities & Social Sciences); Total UK (3yr): 29370; Total International (3yr): 76200,29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/social-policy-bsc-hons-l400
University of Bath,Bath,Department of Social & Policy Sciences,BSc (Hons),Social Policy with Criminology BSc (Hons),3 years full-time,A-levels: ABB-AAA or equivalent; IB: 32-38 points; Bath values placement experience highly,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,UK: 9790/yr; International: 25400/yr (Band 1 - Humanities & Social Sciences); Total UK (3yr): 29370; Total International (3yr): 76200,29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/social-policy-criminology-bsc-hons-lm49
University of Bath,Bath,Department of Social & Policy Sciences,BSc (Hons),Social Work BSc (Hons),3 years full-time,A-levels: ABB-AAA or equivalent; IB: 32-38 points; Bath values placement experience highly,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,UK: 9790/yr; International: 25400/yr (Band 1 - Humanities & Social Sciences); Total UK (3yr): 29370; Total International (3yr): 76200,29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/social-work-bsc-hons-l500
University of Bath,Bath,Department of Education,BSc (Hons),Education BSc (Hons),3 years full-time,A-levels: ABB-AAA or equivalent; IB: 32-38 points; Bath values placement experience highly,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,UK: 9790/yr; International: 25400/yr (Band 1 - Humanities & Social Sciences); Total UK (3yr): 29370; Total International (3yr): 76200,29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/education-bsc-hons-x300
University of Bath,Bath,Department for Health,BSc/MSci (Hons),Sport and Exercise Science BSc/MSci (Hons),3 years BSc; 4 years MSci full-time,A-levels: ABB-AAA; IB: 32-36 points; Relevant health/sport science background preferred,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,UK: 9790/yr; International: 32000/yr (Band 3 - Science/Health); Total UK BSc (3yr): 29370; Total International BSc (3yr): 96000,29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/sport-exercise-science-bsc-hons-c600
University of Bath,Bath,Department of Psychology,BSc (Hons),BSc Psychology BSc (Hons),3 years full-time,A-levels: AAB-A*AA; IB: 36-38 points; Psychology usually requires a science A-level,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,UK: 9790/yr; International: 32000/yr (Band 3 - Psychology); Total UK (3yr): 29370; Total International (3yr): 96000,29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/psychology-bsc-hons-c800
University of Bath,Bath,Department of Psychology,BSc (Hons),BSc Psychology with Criminology BSc (Hons),3 years full-time,A-levels: AAB-A*AA; IB: 36-38 points; Psychology usually requires a science A-level,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,UK: 9790/yr; International: 32000/yr (Band 3 - Psychology); Total UK (3yr): 29370; Total International (3yr): 96000,29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/psychology-criminology-bsc-hons-cm89
University of Bath,Bath,Department of Psychology,BSc (Hons),BSc Psychology with Neuroscience BSc (Hons),3 years full-time,A-levels: AAB-A*AA; IB: 36-38 points; Psychology usually requires a science A-level,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,UK: 9790/yr; International: 32000/yr (Band 3 - Psychology); Total UK (3yr): 29370; Total International (3yr): 96000,29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/psychology-neuroscience-bsc-hons-cb86
University of Bath,Bath,Department of Psychology,BSc (Hons),BSc Psychology with Linguistics BSc (Hons),3 years full-time,A-levels: AAB-A*AA; IB: 36-38 points; Psychology usually requires a science A-level,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,UK: 9790/yr; International: 32000/yr (Band 3 - Psychology); Total UK (3yr): 29370; Total International (3yr): 96000,29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/psychology-linguistics-bsc-hons-cq83
University of Bath,Bath,Department of Chemistry,MChem (Hons),Chemistry MChem (Hons),4 years full-time,A-levels: AAB-A*AA including Mathematics and/or science subjects; IB: 35-40 points,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,"UK: 9790/yr; International: 32000/yr (Band 3); Placement year: UK 1955, International 8890; Total UK (4yr): 39160; Total International (4yr): 128000",29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/chemistry-mchem-hons-f101
University of Bath,Bath,Department of Chemistry,MChem (Hons),Chemistry with Industrial Training MChem (Hons),5 years full-time with placement,A-levels: AAB-A*AA including Mathematics and/or science subjects; IB: 35-40 points,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,"UK: 9790/yr; International: 32000/yr (Band 3); Placement year: UK 1955, International 16000; Total UK (5yr): 41115; Total International (5yr): 160000",29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/chemistry-industrial-training-mchem-hons-f103
University of Bath,Bath,Department of Chemistry,MChem (Hons),Chemistry for Drug Discovery MChem (Hons),4 years full-time,A-levels: AAB-A*AA including Mathematics and/or science subjects; IB: 35-40 points,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,UK: 9790/yr; International: 32000/yr (Band 3); Total UK (4yr): 39160; Total International (4yr): 128000,29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/chemistry-drug-discovery-mchem-hons-f110
University of Bath,Bath,Department of Chemistry,BSc (Hons),Chemistry BSc (Hons),3 years full-time,A-levels: AAB-A*AA including Mathematics and/or science subjects; IB: 35-40 points,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,UK: 9790/yr; International: 32000/yr (Band 3); Total UK (3yr): 29370; Total International (3yr): 96000,29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/chemistry-bsc-hons-f100
University of Bath,Bath,Department of Computer Science,BSc (Hons),Computer Science BSc (Hons),3 years full-time; 4 years with placement,A-levels: AAB-A*AA including Mathematics and/or science subjects; IB: 35-40 points,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,"UK: 9790/yr; International: 32000/yr (Band 3); Placement year: UK 1955, International 8890; Total UK (3yr): 29370; Total International (3yr): 96000",29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/computer-science-bsc-hons-g401
University of Bath,Bath,Department of Computer Science,MComp (Hons),Computer Science MComp (Hons),4 years full-time; 5 years with placement,A-levels: AAB-A*AA including Mathematics and/or science subjects; IB: 35-40 points,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,"UK: 9790/yr; International: 32000/yr (Band 3); Placement year: UK 1955, International 8890; Total UK (4yr): 39160; Total International (4yr): 128000",29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/computer-science-mcomp-hons-g400
University of Bath,Bath,Department of Computer Science,BSc (Hons),Computer Science and Artificial Intelligence BSc (Hons),3 years full-time; 4 years with placement,A-levels: AAB-A*AA including Mathematics and/or science subjects; IB: 35-40 points,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,"UK: 9790/yr; International: 32000/yr (Band 3); Placement year: UK 1955, International 8890; Total UK (3yr): 29370; Total International (3yr): 96000",29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/computer-science-artificial-intelligence-bsc-hons-g4v5
University of Bath,Bath,Department of Computer Science,BSc (Hons),Computer Science and Mathematics BSc (Hons),3 years full-time,A-levels: AAB-A*AA including Mathematics and/or science subjects; IB: 35-40 points,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,UK: 9790/yr; International: 32000/yr (Band 3); Total UK (3yr): 29370; Total International (3yr): 96000,29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/computer-science-mathematics-bsc-hons-gg14
University of Bath,Bath,Department of Life Sciences,BSc (Hons),Biology BSc (Hons),3 years full-time; 4 years with placement,A-levels: AAB-A*AA including Mathematics and/or science subjects; IB: 35-40 points,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,"UK: 9790/yr; International: 32000/yr (Band 3); Placement year: UK 1955, International 8890; Total UK (3yr): 29370; Total International (3yr): 96000",29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/biology-bsc-hons-c100
University of Bath,Bath,Department of Life Sciences,BSc (Hons),Biochemistry BSc (Hons),3 years full-time; 4 years with placement,A-levels: AAB-A*AA including Mathematics and/or science subjects; IB: 35-40 points,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,UK: 9790/yr; International: 32000/yr (Band 3); Total UK (3yr): 29370; Total International (3yr): 96000,29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/biochemistry-bsc-hons-c700
University of Bath,Bath,Department of Life Sciences,BSc (Hons),Pharmacology BSc (Hons),3 years full-time; 4 years with placement,A-levels: AAB-A*AA including Mathematics and/or science subjects; IB: 35-40 points,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,UK: 9790/yr; International: 32000/yr (Band 3); Total UK (3yr): 29370; Total International (3yr): 96000,29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/pharmacology-bsc-hons-b210
University of Bath,Bath,Department of Life Sciences,MPharmacy (Hons),Pharmacy MPharmacy (Hons),4 years full-time,A-levels: AAB-A*AA including Mathematics and/or science subjects; IB: 35-40 points,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,UK: 9790/yr; International: 32000/yr (Band 3); Pre-registration Year 5: International 32000; Total UK (4yr): 39160; Total International (4yr): 128000,29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/pharmacy-mpharmacy-hons-b230
University of Bath,Bath,Department of Life Sciences,MPharmacology (Hons),Pharmacology MPharmacology (Hons),4 years full-time with placement,A-levels: AAB-A*AA including Mathematics and/or science subjects; IB: 35-40 points,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,"UK: 9790/yr; International: 32000/yr (Band 3); Placement year: UK 1955, International 16000; Total UK (4yr): 41115; Total International (4yr): 128000",29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/pharmacology-mpharmacology-hons-b211
University of Bath,Bath,Department of Mathematical Sciences,BSc (Hons),Mathematics BSc (Hons),3 years full-time,A-levels: AAB-A*AA including Mathematics and/or science subjects; IB: 35-40 points,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,UK: 9790/yr; International: 32000/yr (Band 3); Total UK (3yr): 29370; Total International (3yr): 96000,29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/mathematics-bsc-hons-g100
University of Bath,Bath,Department of Mathematical Sciences,MMath (Hons),Mathematics MMath (Hons),4 years full-time,A-levels: AAB-A*AA including Mathematics and/or science subjects; IB: 35-40 points,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,UK: 9790/yr; International: 32000/yr (Band 3); Total UK (4yr): 39160; Total International (4yr): 128000,29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/mathematics-mmath-hons-g101
University of Bath,Bath,Department of Mathematical Sciences,BSc (Hons),Mathematics and Statistics BSc (Hons),3 years full-time,A-levels: AAB-A*AA including Mathematics and/or science subjects; IB: 35-40 points,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,UK: 9790/yr; International: 32000/yr (Band 3); Total UK (3yr): 29370; Total International (3yr): 96000,29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/mathematics-statistics-bsc-hons-gg13
University of Bath,Bath,Department of Mathematical Sciences,BSc (Hons),Mathematics and Computer Science BSc (Hons),3 years full-time,A-levels: AAB-A*AA including Mathematics and/or science subjects; IB: 35-40 points,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,UK: 9790/yr; International: 32000/yr (Band 3); Total UK (3yr): 29370; Total International (3yr): 96000,29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/mathematics-computer-science-bsc-hons-gg14
University of Bath,Bath,Department of Physics,BSc (Hons),Physics BSc (Hons),3 years full-time; 4 years with placement,A-levels: AAB-A*AA including Mathematics and/or science subjects; IB: 35-40 points,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,"UK: 9790/yr; International: 32000/yr (Band 3); Placement year: UK 1955, International 8890; Total UK (3yr): 29370; Total International (3yr): 96000",29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/physics-bsc-hons-f300
University of Bath,Bath,Department of Physics,MPhys (Hons),Physics MPhys (Hons),4 years full-time; 5 years with placement,A-levels: AAB-A*AA including Mathematics and/or science subjects; IB: 35-40 points,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,"UK: 9790/yr; International: 32000/yr (Band 3); Placement year: UK 1955, International 8890; Total UK (4yr): 39160; Total International (4yr): 128000",29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/physics-mphys-hons-f303
University of Bath,Bath,Department of Physics,BSc (Hons),Physics with Astrophysics BSc (Hons),3 years full-time,A-levels: AAB-A*AA including Mathematics and/or science subjects; IB: 35-40 points,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,UK: 9790/yr; International: 32000/yr (Band 3); Total UK (3yr): 29370; Total International (3yr): 96000,29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/physics-astrophysics-bsc-hons-f3f5
University of Bath,Bath,Department of Physics,MPhys (Hons),Physics with Astrophysics MPhys (Hons),4 years full-time,A-levels: AAB-A*AA including Mathematics and/or science subjects; IB: 35-40 points,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,UK: 9790/yr; International: 32000/yr (Band 3); Total UK (4yr): 39160; Total International (4yr): 128000,29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/physics-astrophysics-mphys-hons-f3f6
University of Bath,Bath,Department of Architecture & Civil Engineering,BA (Hons),Architecture BA (Hons),3 years full-time (thin sandwich),A-levels: AAB-A*AA including Mathematics; IB: 35-40 points; MEng typically A*AA,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,"UK: 9790/yr; International: 25400/yr Band 1 (Year 1) then 32000/yr (Year 2+); Thin sandwich placement: UK 9790, International 20445",29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/architecture-ba-hons-k100
University of Bath,Bath,Department of Architecture & Civil Engineering,MArch,Architecture MArch,2 years full-time,A-levels: AAB-A*AA including Mathematics; IB: 35-40 points; MEng typically A*AA,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,"UK: Year 1 5873, Year 2 9790; International: Year 1 20445, Year 2 32000; Total UK (2yr): 15663; Total International (2yr): 52445",14 January 2026 (UCAS Architecture deadline),https://www.bath.ac.uk/courses/2026/architecture-march-k200
University of Bath,Bath,Department of Architecture & Civil Engineering,BEng (Hons),Civil Engineering BEng (Hons),3 years full-time; 4 years with placement,A-levels: AAB-A*AA including Mathematics; IB: 35-40 points; MEng typically A*AA,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,"UK: 9790/yr; International: 32000/yr (Band 3 - Engineering); Placement year: UK 1955, International 8890; Total UK (3yr): 29370; Total International (3yr): 96000",29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/civil-engineering-beng-hons-h200
University of Bath,Bath,Department of Architecture & Civil Engineering,MEng (Hons),Civil Engineering MEng (Hons),4 years full-time; 5 years with placement,A-levels: AAB-A*AA including Mathematics; IB: 35-40 points; MEng typically A*AA,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,"UK: 9790/yr; International: 32000/yr (Band 3); Placement year: UK 1955, International 8890; Total UK (4yr): 39160; Total International (4yr): 128000",29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/civil-engineering-meng-hons-h201
University of Bath,Bath,Department of Chemical Engineering,BEng (Hons),Chemical Engineering BEng (Hons),3 years full-time; 4 years with placement,A-levels: AAB-A*AA including Mathematics; IB: 35-40 points; MEng typically A*AA,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,"UK: 9790/yr; International: 32000/yr (Band 3); Placement year: UK 1955, International 8890; Total UK (3yr): 29370; Total International (3yr): 96000",29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/chemical-engineering-beng-hons-h810
University of Bath,Bath,Department of Chemical Engineering,MEng (Hons),Chemical Engineering MEng (Hons),4 years full-time; 5 years with placement,A-levels: AAB-A*AA including Mathematics; IB: 35-40 points; MEng typically A*AA,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,"UK: 9790/yr; International: 32000/yr (Band 3); Placement year: UK 1955, International 8890; Total UK (4yr): 39160; Total International (4yr): 128000",29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/chemical-engineering-meng-hons-h811
University of Bath,Bath,Department of Electronic & Electrical Engineering,BEng (Hons),Electronic and Electrical Engineering BEng (Hons),3 years full-time; 4 years with placement,A-levels: AAB-A*AA including Mathematics; IB: 35-40 points; MEng typically A*AA,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,"UK: 9790/yr; International: 32000/yr (Band 3); Placement year: UK 1955, International 8890; Total UK (3yr): 29370; Total International (3yr): 96000",29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/electronic-electrical-engineering-beng-hons-h600
University of Bath,Bath,Department of Electronic & Electrical Engineering,MEng (Hons),Electronic and Electrical Engineering MEng (Hons),4 years full-time; 5 years with placement,A-levels: AAB-A*AA including Mathematics; IB: 35-40 points; MEng typically A*AA,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,"UK: 9790/yr; International: 32000/yr (Band 3); Placement year: UK 1955, International 8890; Total UK (4yr): 39160; Total International (4yr): 128000",29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/electronic-electrical-engineering-meng-hons-h601
University of Bath,Bath,Department of Electronic & Electrical Engineering,BEng (Hons),Computer Systems Engineering BEng (Hons),3 years full-time; 4 years with placement,A-levels: AAB-A*AA including Mathematics; IB: 35-40 points; MEng typically A*AA,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,"UK: 9790/yr; International: 32000/yr (Band 3); Placement year: UK 1955, International 8890; Total UK (3yr): 29370; Total International (3yr): 96000",29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/computer-systems-engineering-beng-hons-h616
University of Bath,Bath,Department of Electronic & Electrical Engineering,MEng (Hons),Computer Systems Engineering MEng (Hons),4 years full-time; 5 years with placement,A-levels: AAB-A*AA including Mathematics; IB: 35-40 points; MEng typically A*AA,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,"UK: 9790/yr; International: 32000/yr (Band 3); Placement year: UK 1955, International 8890; Total UK (4yr): 39160; Total International (4yr): 128000",29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/computer-systems-engineering-meng-hons-h617
University of Bath,Bath,Department of Mechanical Engineering,BEng (Hons),Mechanical Engineering BEng (Hons),3 years full-time; 4 years with placement,A-levels: AAB-A*AA including Mathematics; IB: 35-40 points; MEng typically A*AA,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,"UK: 9790/yr; International: 32000/yr (Band 3); Placement year: UK 1955, International 8890; Total UK (3yr): 29370; Total International (3yr): 96000",29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/mechanical-engineering-beng-hons-h300
University of Bath,Bath,Department of Mechanical Engineering,MEng (Hons),Mechanical Engineering MEng (Hons),4 years full-time; 5 years with placement,A-levels: AAB-A*AA including Mathematics; IB: 35-40 points; MEng typically A*AA,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,"UK: 9790/yr; International: 32000/yr (Band 3); Placement year: UK 1955, International 8890; Total UK (4yr): 39160; Total International (4yr): 128000",29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/mechanical-engineering-meng-hons-h301
University of Bath,Bath,Department of Mechanical Engineering,BEng (Hons),Automotive Engineering BEng (Hons),3 years full-time; 4 years with placement,A-levels: AAB-A*AA including Mathematics; IB: 35-40 points; MEng typically A*AA,IELTS 6.5 (min 6.0 in each component); TOEFL iBT 90; PTE Academic 61,"UK: 9790/yr; International: 32000/yr (Band 3); Placement year: UK 1955, International 8890; Total UK (3yr): 29370; Total International (3yr): 96000",29 January 2026 (UCAS deadline),https://www.bath.ac.uk/courses/2026/automotive-engineering-beng-hons-h331
