university_name,city,department,degree,program,duration,eligibility_criteria,test_required,fee_structure,admission_deadline,program_url
University of Southampton,Southampton,School of Engineering,BEng,Biomedical Engineering,3 Years,AAB including Mathematics and Biology or Physics or Chemistry. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/biomedical-engineering-beng-bb95
University of Southampton,Southampton,School of Engineering,MEng,Biomedical Engineering,4 Years,A*AB including Mathematics and at least one science. IB: 36 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/biomedical-engineering-meng-bb97
University of Southampton,Southampton,School of Engineering,BEng,Civil Engineering,3 Years,AAB including Mathematics and Physics. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/civil-engineering-beng-h200
University of Southampton,Southampton,School of Engineering,MEng,Civil Engineering,4 Years,A*AB including Mathematics and Physics. IB: 36 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/civil-engineering-meng-h201
University of Southampton,Southampton,School of Engineering,BEng,Chemical Engineering,3 Years,AAB including Chemistry and Mathematics. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/chemical-engineering-beng-h800
University of Southampton,Southampton,School of Engineering,MEng,Chemical Engineering,4 Years,A*AB including Chemistry and Mathematics. IB: 36 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/chemical-engineering-meng-h801
University of Southampton,Southampton,School of Electronics and Computer Science,BEng,Computer Engineering,3 Years,AAA including Mathematics. IB: 36 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/computer-engineering-beng-i800
University of Southampton,Southampton,School of Electronics and Computer Science,MEng,Computer Engineering,4 Years,A*AA including Mathematics. IB: 38 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/computer-engineering-meng-i801
University of Southampton,Southampton,School of Electronics and Computer Science,BEng,Electronic Engineering,3 Years,AAB including Mathematics and Physics. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/electronic-engineering-beng-h610
University of Southampton,Southampton,School of Electronics and Computer Science,MEng,Electronic Engineering,4 Years,A*AB including Mathematics and Physics. IB: 36 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/electronic-engineering-meng-h603
University of Southampton,Southampton,School of Electronics and Computer Science,BEng,Electrical and Electronic Engineering,3 Years,AAB including Mathematics and Physics. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/electrical-and-electronic-engineering-beng-h600
University of Southampton,Southampton,School of Electronics and Computer Science,MEng,Electrical and Electronic Engineering,4 Years,A*AB including Mathematics and Physics. IB: 36 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/electrical-and-electronic-engineering-meng-h602
University of Southampton,Southampton,School of Engineering,BEng,Mechanical Engineering,3 Years,AAB including Mathematics and Physics. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/mechanical-engineering-beng-h300
University of Southampton,Southampton,School of Engineering,MEng,Mechanical Engineering,4 Years,A*AB including Mathematics and Physics. IB: 36 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/mechanical-engineering-meng-h301
University of Southampton,Southampton,School of Engineering,BEng,Maritime Engineering,3 Years,AAB including Mathematics and Physics. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/maritime-engineering-beng-j640
University of Southampton,Southampton,School of Engineering,MEng,Maritime Engineering,4 Years,A*AB including Mathematics and Physics. IB: 36 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/maritime-engineering-meng-j641
University of Southampton,Southampton,School of Electronics and Computer Science,BEng,Software Engineering,3 Years,AAA including Mathematics. IB: 36 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/software-engineering-beng-g4g6
University of Southampton,Southampton,School of Electronics and Computer Science,MEng,Software Engineering,4 Years,A*AA including Mathematics. IB: 38 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/software-engineering-meng-g600
University of Southampton,Southampton,School of Electronics and Computer Science,BSc,Computer Science,3 Years,AAA including Mathematics. IB: 36 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/computer-science-bsc-g400
University of Southampton,Southampton,School of Electronics and Computer Science,MEng,Computer Science,4 Years,A*AA including Mathematics. IB: 38 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/computer-science-meng-g401
University of Southampton,Southampton,School of Electronics and Computer Science,MEng,Computer Science with Artificial Intelligence,4 Years,A*AA including Mathematics. IB: 38 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/computer-science-with-artificial-intelligence-meng-g4gr
University of Southampton,Southampton,School of Biological Sciences,BSc,Biochemistry,3 Years,AAB including Chemistry and Biology. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £32,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/biochemistry-bsc-c700
University of Southampton,Southampton,School of Biological Sciences,MSci,Biochemistry,4 Years,AAB including Chemistry and Biology. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £32,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/biochemistry-msci-c701
University of Southampton,Southampton,School of Biological Sciences,BSc,Biology,3 Years,AAB including Biology and one other science. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £32,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/biology-bsc-c100
University of Southampton,Southampton,School of Biological Sciences,MSci,Biology,4 Years,AAB including Biology and one other science. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £32,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/biology-msci-c101
University of Southampton,Southampton,School of Biological Sciences,BSc,Biomedical Sciences,3 Years,AAB including Biology and Chemistry. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £32,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/biomedical-sciences-bsc-b940
University of Southampton,Southampton,School of Biological Sciences,MSci,Biomedical Sciences,4 Years,AAB including Biology and Chemistry. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £32,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/biomedical-sciences-msci-b991
University of Southampton,Southampton,School of Biological Sciences,BSc,Genetics,3 Years,AAB including Biology and Chemistry. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £32,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/genetics-bsc
University of Southampton,Southampton,School of Biological Sciences,BSc,Microbiology,3 Years,AAB including Biology and Chemistry. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £32,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/microbiology-bsc-c500
University of Southampton,Southampton,School of Biological Sciences,MSci,Microbiology,4 Years,AAB including Biology and Chemistry. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £32,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/microbiology-msci-c501
University of Southampton,Southampton,School of Biological Sciences,BSc,Neuroscience,3 Years,AAB including Biology and Chemistry. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £32,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/neuroscience-bsc-b141
University of Southampton,Southampton,School of Biological Sciences,MSci,Neuroscience,4 Years,AAB including Biology and Chemistry. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £32,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/neuroscience-msci-b140
University of Southampton,Southampton,School of Biological Sciences,BSc,Pharmacology,3 Years,AAB including Chemistry and Biology. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £32,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/pharmacology-bsc-b210
University of Southampton,Southampton,School of Chemistry,BSc,Chemistry,3 Years,AAB including Chemistry and Mathematics. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/chemistry-bsc-f100
University of Southampton,Southampton,School of Chemistry,MChem,Chemistry,4 Years,AAB including Chemistry and Mathematics. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/chemistry-mchem-f103
University of Southampton,Southampton,School of Geography and Environmental Science,BA,Geography,3 Years,AAB including Geography preferred. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/geography-ba-l700
University of Southampton,Southampton,School of Geography and Environmental Science,BSc,Geography,3 Years,AAB including Geography and one science. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/geography-bsc-f800
University of Southampton,Southampton,School of Geography and Environmental Science,BSc,Environmental Geoscience,3 Years,AAB including Geography/Geology and one science. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £30,300/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/environmental-geoscience-bsc-f650
University of Southampton,Southampton,School of Geography and Environmental Science,MSci,Environmental Geoscience,4 Years,AAB including Geography/Geology and one science. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £30,300/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/environmental-geoscience-msci-f651
University of Southampton,Southampton,School of Geography and Environmental Science,BSc,Environmental Science,3 Years,AAB including a science. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £30,300/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/environmental-science-bsc-f900
University of Southampton,Southampton,School of Ocean and Earth Science,BSc,Geology,3 Years,AAB including Mathematics/Chemistry/Physics/Geography. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £30,300/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/geology-bsc-f600
University of Southampton,Southampton,School of Ocean and Earth Science,MSci,Geology,4 Years,AAB including Mathematics/Chemistry/Physics/Geography. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £30,300/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/geology-msci-f601
University of Southampton,Southampton,School of Ocean and Earth Science,BSc,Oceanography,3 Years,AAB including Mathematics/Physics/Chemistry. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £30,300/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/oceanography-bsc-f710
University of Southampton,Southampton,School of Ocean and Earth Science,MSci,Oceanography,4 Years,AAB including Mathematics/Physics/Chemistry. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £30,300/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/oceanography-msci-f700
University of Southampton,Southampton,School of Ocean and Earth Science,BSc,Marine Biology,3 Years,AAB including Biology and one other science. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £30,300/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/marine-biology-bsc-f713
University of Southampton,Southampton,School of Ocean and Earth Science,MSci,Marine Biology,4 Years,AAB including Biology and one other science. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £30,300/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/marine-biology-msci-f703
University of Southampton,Southampton,School of Physics and Astronomy,BSc,Physics,3 Years,AAA including Mathematics and Physics. IB: 36 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/physics-bsc-f300
University of Southampton,Southampton,School of Physics and Astronomy,MPhys,Physics,4 Years,A*AA including Mathematics and Physics. IB: 38 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/physics-mphys-f303
University of Southampton,Southampton,School of Physics and Astronomy,MPhys,Physics with Astronomy,4 Years,A*AA including Mathematics and Physics. IB: 38 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/physics-with-astronomy-mphys-f3fm
University of Southampton,Southampton,School of Physics and Astronomy,MPhys,Physics with Quantum Science and Technologies,4 Years,A*AA including Mathematics and Physics. IB: 38 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/physics-with-quantum-science-technologies-mphys-f3qt
University of Southampton,Southampton,School of Mathematical Sciences,BSc,Mathematics,3 Years,A*AA including Mathematics at A*. IB: 38 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £24,800/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/mathematics-bsc-g100
University of Southampton,Southampton,School of Mathematical Sciences,MMath,Mathematics,4 Years,A*AA including Mathematics at A*. IB: 38 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £24,800/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/mathematics-mmath-g103
University of Southampton,Southampton,School of Mathematical Sciences,BSc,Mathematical Sciences,3 Years,A*AA including Mathematics at A*. IB: 38 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £26,500/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/mathematical-sciences-bsc-g120
University of Southampton,Southampton,School of Mathematical Sciences,MMath,Mathematical Physics,4 Years,A*AA including Mathematics and Physics. IB: 38 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £26,500/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/mathematical-physics-mmathphys-ff34
University of Southampton,Southampton,School of Mathematical Sciences,BSc,Data Science,3 Years,A*AA including Mathematics at A*. IB: 38 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £26,500/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/data-science-bsc
University of Southampton,Southampton,School of Health Sciences,BSc,Audiology,3 Years,AAB including Biology or Psychology. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/audiology-bsc-b610
University of Southampton,Southampton,School of Health Sciences,MSci,Audiology,4 Years,AAB including Biology or Psychology. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £31,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/audiology-msci-b611
University of Southampton,Southampton,School of Health Sciences,BSc,Physiotherapy,3 Years,AAB including Biology. IELTS 7.0 required. IB: 34 points.,IELTS 7.0 overall (min 6.5 in each component),"• Home: £9,790/year
• International: £32,000/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/physiotherapy-bsc-b160
University of Southampton,Southampton,School of Health Sciences,BSc,Occupational Therapy,3 Years,ABB. IB: 32 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £24,400/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/occupational-therapy-bsc-b920
University of Southampton,Southampton,School of Health Sciences,BSc,Nursing (Adult),3 Years,BBB including a science. IB: 28 points. Interview required.,IELTS 7.0 overall (min 6.5 in each component),"• Home: £9,790/year
• International: £24,400/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/nursing-adult-bsc-b745
University of Southampton,Southampton,School of Health Sciences,BSc,Nursing (Child),3 Years,BBB including a science. IB: 28 points. Interview required.,IELTS 7.0 overall (min 6.5 in each component),"• Home: £9,790/year
• International: £24,400/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/nursing-child-bsc-b735
University of Southampton,Southampton,School of Health Sciences,BSc,Nursing (Mental Health),3 Years,BBB. IB: 28 points. Interview required.,IELTS 7.0 overall (min 6.5 in each component),"• Home: £9,790/year
• International: £24,400/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/nursing-mental-health-bsc-b760
University of Southampton,Southampton,School of Medicine,BMBS,Medicine (BM5),5 Years,A*AA including Chemistry and Biology. UCAT required. IB: 38 points with 7 in HL Chemistry. Interview required.,IELTS 7.0 overall (min 6.5 in each component),"• Home: £9,790/year
• International: £32,000 (pre-clinical years); £61,800 (clinical years)",15-Oct-2025 (UCAS — Medicine),https://www.southampton.ac.uk/courses/undergraduate/medicine-bm5-bmbs-a100
University of Southampton,Southampton,School of Humanities,BA,English,3 Years,AAB including English Literature. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £25,500/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/english-ba-q300
University of Southampton,Southampton,School of Humanities,BA,English Language and Linguistics,3 Years,AAB. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £25,500/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/english-language-and-linguistics-ba-q311
University of Southampton,Southampton,School of Humanities,BA,History,3 Years,AAB including History. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £25,500/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/history-ba-v100
University of Southampton,Southampton,School of Humanities,BA,Philosophy,3 Years,AAB. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £25,500/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/philosophy-ba-v500
University of Southampton,Southampton,School of Humanities,BA,Ancient History,3 Years,AAB. IB: 34 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £25,500/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/ancient-history-ba-v102
University of Southampton,Southampton,School of Humanities,BA,Archaeology,3 Years,ABB. IB: 32 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £25,500/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/archaeology-ba-v400
University of Southampton,Southampton,School of Law,LLB,Law,3 Years,AAA. IB: 36 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £25,500/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/law-llb-m100
University of Southampton,Southampton,School of Law,LLB,Law Accelerated Programme,2 Years,ABB. Graduate entry. IB: 32 points.,IELTS 6.5 overall (min 5.5 in each component),"• Home: £9,790/year
• International: £25,500/year",29-Jan-2026 (UCAS); International: 30-Jun-2026,https://www.southampton.ac.uk/courses/undergraduate/law-accelerated-programme-llb-m101
